iter	Logloss
328	0.04445211792
329	0.04431505476
330	0.04420031738
331	0.04411534773
332	0.04401109532
333	0.04391243199
334	0.04378389195
335	0.04362482125
336	0.04349094936
337	0.0433999285
338	0.04335119629
339	0.04322225952
340	0.04309063721
341	0.04297528076
342	0.04289071219
343	0.04279477801
344	0.04270433698
345	0.0426126709
346	0.0424450422
347	0.04231174142
348	0.04224667794
349	0.04215477644
350	0.04199997384
351	0.04195501709
352	0.0418417402
353	0.0417603193
354	0.04165205601
355	0.04152952358
356	0.04136277117
357	0.04127947998
358	0.04116920689
359	0.04107476807
360	0.04098325021
361	0.04088492693
362	0.0407659389
363	0.04064854213
364	0.04054921177
365	0.04046340506
366	0.04037938581
367	0.04031435721
368	0.040127485
369	0.04005741664
370	0.0399666748
371	0.03992244176
372	0.03985927909
373	0.03972148786
374	0.03960837228
375	0.03956796701
376	0.03943762207
377	0.03931982422
378	0.03924246652
379	0.03917700631
380	0.03911152431
381	0.03904275949
382	0.03895815604
383	0.03880815778
384	0.03872829764
385	0.03867032296
386	0.03860548619
387	0.0385146746
388	0.03842877197
389	0.03831018938
390	0.03816312517
391	0.03805008371
392	0.037889134
393	0.0378128139
394	0.03770909773
395	0.03755795288
396	0.03744483294
397	0.03736601911
398	0.03727854701
399	0.03719166783
400	0.03711866978
401	0.03701357596
402	0.03698316738
403	0.03687464251
404	0.03679747227
405	0.03670950753
406	0.03669628906
407	0.0366194458
408	0.0365733817
409	0.03652903094
410	0.03639789254
411	0.03632367379
412	0.03625210571
413	0.0361855011
414	0.03612813895
415	0.03609703718
416	0.0360441633
417	0.03591928537
418	0.03584620449
419	0.03575148228
420	0.03565965489
421	0.03554765538
422	0.03548556083
423	0.03538973127
424	0.03531338283
425	0.03528001622
426	0.03519681004
427	0.0351027614
428	0.03506562151
429	0.03500246756
430	0.03489910017
431	0.0348026777
432	0.03466360692
433	0.03460566275
434	0.03455771528
435	0.03444958496
436	0.03439789908
437	0.03436650739
438	0.03424663871
439	0.03418397958
440	0.03408486285
441	0.03401572309
442	0.03391423253
443	0.03381565639
444	0.03373498535
445	0.0336312997
446	0.03357544817
447	0.03351627895
448	0.03341247123
449	0.03337701416
450	0.03332175555
451	0.03329094587
452	0.03325437273
453	0.03322507586
454	0.03316994367
455	0.03310934666
456	0.03307318769
457	0.03299149214
458	0.03290846034
459	0.0328432094
460	0.03278928484
461	0.03271866717
462	0.03264625985
463	0.03258856637
464	0.0324997733
465	0.03245954023
466	0.03239925058
467	0.03227970886
468	0.03220987592
469	0.03211991882
470	0.03207969884
471	0.03197725351
472	0.03194019427
473	0.031907547
474	0.03185929653
475	0.03181794957
476	0.03174850464
477	0.03167567008
478	0.03164283316
479	0.03157833426
480	0.03142571368
481	0.03137775094
482	0.03133872768
483	0.03127201189
484	0.03120353045
485	0.03112975638
486	0.03108049011
487	0.03101553345
488	0.03093647112
489	0.03088134766
490	0.03077777536
491	0.03070562744
492	0.03061960057
493	0.03053154428
494	0.03046252877
495	0.03042695182
496	0.03038310896
497	0.03030905805
498	0.03026998683
499	0.03020046779
500	0.0301310403
501	0.0300675027
502	0.03000089591
503	0.02996158491
504	0.02988370187
505	0.02985292271
506	0.02980561175
507	0.02977762931
508	0.02973822893
509	0.0296920166
510	0.02961087472
511	0.02953501238
512	0.02949050031
513	0.02941718401
514	0.02936366926
515	0.02929602705
516	0.02921932547
517	0.0291205052
518	0.02903420149
519	0.02897777666
520	0.02895161656
521	0.02893388149
522	0.02887321036
523	0.02880732509
524	0.0287749285
525	0.02869566563
526	0.02864262172
527	0.02863827297
528	0.0285769043
529	0.02849210903
530	0.0284400722
531	0.02837531825
532	0.02829400635
533	0.02826318359
534	0.0282124503
535	0.02813276018
536	0.02808748518
537	0.02801576451
538	0.02796643938
539	0.02790894427
540	0.02783656747
541	0.02778460693
542	0.02772755214
543	0.02765861729
544	0.02759639631
545	0.02755406843
546	0.02749476406
547	0.02744128854
548	0.02740666853
549	0.02737031773
550	0.02730787441
551	0.02724893842
552	0.02722107152
553	0.02715698678
554	0.027137037
555	0.02709757778
556	0.02707105146
557	0.02705014256
558	0.0270082877
559	0.026979296
560	0.0269516231
561	0.02690382385
562	0.02686633301
563	0.02684226336
564	0.02679781669
565	0.02671506391
566	0.02666166687
567	0.02665711757
568	0.02660187204
569	0.02656460135
570	0.02653041731
571	0.02650295585
572	0.02645050921
573	0.02638701303
574	0.02636327035
575	0.02633354405
576	0.0263071507
577	0.02628652518
578	0.02624853734
579	0.02619153704
580	0.026162517
581	0.02612928118
582	0.02606975446
583	0.02605845424
584	0.02599615479
585	0.0259735478
586	0.02591944885
587	0.02588753401
588	0.02585363116
589	0.02581363787
590	0.0257880249
591	0.02571466718
592	0.02568457467
593	0.02562121146
594	0.02556352888
595	0.02556280518
596	0.02553837585
597	0.02550432042
598	0.02547692871
599	0.02544616699
600	0.02543744768
601	0.02540281895
602	0.02538066973
603	0.02535123989
604	0.02528035845
605	0.02522527858
606	0.02515682983
607	0.02511735317
608	0.02503563581
609	0.02503392901
610	0.02499558803
611	0.02496410479
612	0.02492057582
613	0.02489808873
614	0.02486186
615	0.02481017412
616	0.02476656887
617	0.02473977007
618	0.02466514369
619	0.02463601249
620	0.02460645621
621	0.02457772391
622	0.02452687727
623	0.02452479989
624	0.02445218985
625	0.02442519706
626	0.02440198626
627	0.02438394383
628	0.02433600507
629	0.02431081499
630	0.02427990069
631	0.02423135812
632	0.0242010934
633	0.02417837524
634	0.02411264474
635	0.02404754421
636	0.02398498753
637	0.02396038382
638	0.02394492013
639	0.02391850063
640	0.023892613
641	0.02382665362
642	0.02381360953
643	0.02374634225
644	0.02370126343
645	0.02366411482
646	0.02365503584
647	0.02359731184
648	0.02355981663
649	0.02351897321
650	0.02347388131
651	0.02343877956
652	0.02341556222
653	0.02335996791
654	0.02334257725
655	0.02330891636
656	0.02328507996
657	0.02320289394
658	0.02314647566
659	0.02314394924
660	0.02308608791
661	0.02305351693
662	0.02300325448
663	0.0229525626
664	0.02293612889
665	0.02291142273
666	0.02285033744
667	0.02281857518
668	0.02279492187
669	0.02276619611
670	0.02274367632
671	0.02271826826
672	0.02269302586
673	0.02267921666
674	0.02265373448
675	0.02260213143
676	0.0225781359
677	0.02255357361
678	0.02253719003
679	0.02253664725
680	0.02250269863
681	0.02248702131
682	0.02248649161
683	0.02242483521
684	0.02242338562
685	0.0223976593
686	0.02235374015
687	0.02234464373
688	0.02232516044
689	0.02230362374
690	0.02230224391
691	0.02227443368
692	0.02225458636
693	0.02219741385
694	0.02214396885
695	0.0220771419
696	0.02205405099
697	0.02203708976
698	0.02198837934
699	0.02193797084
700	0.02187255423
701	0.02187204415
702	0.02184940665
703	0.02181667001
704	0.02179086522
705	0.02176938738
706	0.02171228463
707	0.0216849496
708	0.02166528756
709	0.02163813128
710	0.0216345629
711	0.02161802891
712	0.0215988181
713	0.02153687395
714	0.02153635515
715	0.02149697658
716	0.02149646214
717	0.02147896249
718	0.02144744001
719	0.02140129307
720	0.02139049857
721	0.02136647252
722	0.02132301767
723	0.02129991804
724	0.02128061785
725	0.02126718358
726	0.02124270194
727	0.02123043387
728	0.02119258336
729	0.02116921125
730	0.02115183367
731	0.02111215646
732	0.02108123343
733	0.02105504717
734	0.02102907017
735	0.02099155753
736	0.02099103655
737	0.02097189767
738	0.02095981053
739	0.02093881226
740	0.02090974208
741	0.02088357544
742	0.02086720058
743	0.02085153634
744	0.0208344683
745	0.02082135882
746	0.02080368042
747	0.02077978516
748	0.02074910409
749	0.02071890259
750	0.02069301496
751	0.02063611712
752	0.02061187308
753	0.02059249878
754	0.02055930873
755	0.02054598563
756	0.020517116
757	0.02051708548
758	0.02048957171
759	0.02046266174
760	0.02044354684
761	0.02042027501
762	0.02040224566
763	0.02038976397
764	0.02036808123
765	0.02034587751
766	0.02032251195
767	0.02031969343
768	0.02030069842
769	0.02026131766
770	0.02023899623
771	0.02023300607
772	0.0202160165
773	0.02021178763
774	0.02018289621
775	0.02016216169
776	0.02012920489
777	0.02012880816
778	0.02011173139
779	0.02009641375
780	0.02007944162
781	0.02006021772
782	0.02005764771
783	0.02004058838
784	0.02000659398
785	0.01999476624
786	0.01995854841
787	0.01994231742
788	0.01992635672
789	0.01991522653
790	0.01989831761
791	0.01989483425
792	0.0198712071
793	0.01982449341
794	0.01977977426
795	0.01977723476
796	0.01976209804
797	0.01974699838
798	0.01971646554
799	0.01967774745
800	0.0196448931
801	0.01958876038
802	0.01956827872
803	0.01954811314
804	0.01953277588
805	0.01949549648
806	0.01946754674
807	0.0194165257
808	0.01940323094
809	0.01937553406
810	0.01934928022
811	0.01933422416
812	0.01931523132
813	0.01929393441
814	0.01928739711
815	0.01927180699
816	0.01923632813
817	0.01918777466
818	0.0191527274
819	0.01913452148
820	0.01912130301
821	0.01909089879
822	0.01907285418
823	0.01904534912
824	0.01902692086
825	0.01898776027
826	0.01898090908
827	0.01895496913
828	0.01894006566
829	0.01892633929
830	0.01889421735
831	0.01886467198
832	0.01883718654
833	0.01880394636
834	0.01879292951
835	0.01877108547
836	0.01874671282
837	0.01874034991
838	0.01871881975
839	0.01866015625
840	0.01863085937
841	0.01861619568
842	0.01859953962
843	0.01858257621
844	0.01856277902
845	0.01852915301
846	0.0185102757
847	0.01849520002
848	0.01848833357
849	0.01845725795
850	0.01845345197
851	0.01843080357
852	0.01841686358
853	0.01839584787
854	0.01837356567
855	0.01835717119
856	0.01833973694
857	0.01832310922
858	0.01828434535
859	0.01826961517
860	0.01824034664
861	0.01822318486
862	0.01818082319
863	0.01816442217
864	0.01815203857
865	0.01813409315
866	0.01812280164
867	0.01807826996
868	0.01805111694
869	0.01803521511
870	0.01802707672
871	0.01802706582
872	0.01802709525
873	0.0180134103
874	0.01799741255
875	0.0179775783
876	0.01794545419
877	0.01793252999
878	0.01790942492
879	0.01790380423
880	0.01788231877
881	0.01786560059
882	0.01785381862
883	0.01784429714
884	0.01783440399
885	0.01780968257
886	0.01778270394
887	0.01777166966
888	0.01776099287
889	0.01773650251
890	0.01768240465
891	0.01768006679
892	0.01766884068
893	0.01765262495
894	0.01763194057
895	0.01760795375
896	0.01757193429
897	0.01755360195
898	0.01755359868
899	0.01755343955
900	0.01755317034
901	0.01755315508
902	0.01752918352
903	0.01751492528
904	0.01750418963
905	0.01748686
906	0.01747427041
907	0.01745755877
908	0.01744696699
909	0.01743386514
910	0.01740468706
911	0.01738629695
912	0.01734489332
913	0.0173222471
914	0.01731171744
915	0.01729819815
916	0.01728833008
917	0.017264037
918	0.01725225067
919	0.01723966544
920	0.01722785732
921	0.01721981158
922	0.01721042306
923	0.01716455841
924	0.01714984567
925	0.01712893677
926	0.01712725176
927	0.01711434392
928	0.01710123226
929	0.01706157357
930	0.01704493931
931	0.01703434426
932	0.01702110291
933	0.01700340053
934	0.01697800119
935	0.01694617571
936	0.0169359545
937	0.01691979436
938	0.01689955575
939	0.01687233407
940	0.01682195173
941	0.01680717904
942	0.01678265599
943	0.01674778094
944	0.01673543222
945	0.01671008301
946	0.01668280465
947	0.01665256718
948	0.01662788609
949	0.01661317335
950	0.01660215759
951	0.01659239633
952	0.01659238543
953	0.0165923669
954	0.01657829285
955	0.01657804762
956	0.01656471906
957	0.01655089678
958	0.01652987671
959	0.01651468004
960	0.01650545066
961	0.01649197933
962	0.01646844373
963	0.01643478285
964	0.0164185573
965	0.01640395355
966	0.0163883122
967	0.01634151568
968	0.01631734903
969	0.01629290336
970	0.01628537968
971	0.01626374381
972	0.01625047084
973	0.01622777448
974	0.01621522522
975	0.01620362854
976	0.01619074794
977	0.01617710549
978	0.01616292681
979	0.01614367676
980	0.01613085284
981	0.0161209695
982	0.01609848676
983	0.01608651951
984	0.01606615448
985	0.01605749512
986	0.0160437949
987	0.01602151053
988	0.01600059727
989	0.01598672485
990	0.01597856903
991	0.01595165689
992	0.01592598179
993	0.01590775408
994	0.01588468715
995	0.01587462725
996	0.01586377825
997	0.01584510912
998	0.01583302634
999	0.01582147653
