iter	Logloss
0	0.652467372
1	0.6158239245
2	0.578758198
3	0.5474501423
4	0.5178505193
5	0.4884284637
6	0.4600398961
7	0.4370148462
8	0.4148024658
9	0.3966291538
10	0.3794096883
11	0.3618032037
12	0.3463552983
13	0.3329080159
14	0.3197497352
15	0.310396273
16	0.3006998091
17	0.2916867161
18	0.2814795441
19	0.274299362
20	0.266075566
21	0.2593772996
22	0.2528865038
23	0.2471238049
24	0.2407463488
25	0.235028243
26	0.2299877548
27	0.2261118271
28	0.2224853771
29	0.2187454764
30	0.2156416524
31	0.212830116
32	0.210132249
33	0.2065164515
34	0.2031171615
35	0.2001259694
36	0.1995195572
37	0.1967410755
38	0.1945211797
39	0.1917013786
40	0.1893671008
41	0.1875830583
42	0.185576297
43	0.1836741057
44	0.1815416542
45	0.1796951952
46	0.177893196
47	0.1767054987
48	0.1755792182
49	0.1742902209
50	0.172653829
51	0.1712032614
52	0.1701771835
53	0.1685781526
54	0.1673673738
55	0.1659049359
56	0.1644330421
57	0.1633285828
58	0.1620276397
59	0.1611068691
60	0.1603998066
61	0.1593501897
62	0.1583211645
63	0.1573526424
64	0.1565033997
65	0.1556921611
66	0.1546459834
67	0.1538028724
68	0.153129641
69	0.1524010993
70	0.1519181661
71	0.1512197147
72	0.1506657095
73	0.1497415623
74	0.1490329387
75	0.1483007968
76	0.1474174203
77	0.1467048551
78	0.1460766875
79	0.1453598908
80	0.1448174401
81	0.144362405
82	0.1435814872
83	0.1430948401
84	0.1423473493
85	0.141863886
86	0.1412863988
87	0.1408112541
88	0.1402117611
89	0.1396107481
90	0.1389916383
91	0.1384789577
92	0.1380311679
93	0.1376539114
94	0.1371144201
95	0.136536577
96	0.1359131777
97	0.135224212
98	0.1347555927
99	0.1343236871
100	0.1337508533
101	0.1330699608
102	0.1325451605
103	0.1322224895
104	0.1317828882
105	0.1313682427
106	0.1308809018
107	0.1304866494
108	0.1300936187
109	0.1297612347
110	0.1293325545
111	0.1288304124
112	0.1285102494
113	0.1283016034
114	0.1280252796
115	0.1276207464
116	0.1273029187
117	0.1269610642
118	0.1266243101
119	0.1261914279
120	0.1257573748
121	0.1254903637
122	0.1251301556
123	0.1248092817
124	0.1245205508
125	0.1241768797
126	0.1237113343
127	0.12346393
128	0.1231495767
129	0.1228167014
130	0.122442604
131	0.1220650732
132	0.1217226361
133	0.1214249175
134	0.1210284704
135	0.1208227773
136	0.1204927828
137	0.1202250586
138	0.1199018653
139	0.1195440136
140	0.1192260503
141	0.1189140885
142	0.1185409444
143	0.1182648621
144	0.118169976
145	0.1177792335
146	0.1175133136
147	0.1171448918
148	0.1166625851
149	0.1163955934
150	0.1160452289
151	0.1157892043
152	0.1155449057
153	0.1152891946
154	0.1149181628
155	0.1146647607
156	0.1143136559
157	0.1139435719
158	0.1135459911
159	0.113167378
160	0.1129261888
161	0.1127613709
162	0.1124741144
163	0.1121438303
164	0.1119316673
165	0.1115488351
166	0.1113153172
167	0.111085376
168	0.1108324852
169	0.1104837018
170	0.1101142526
171	0.1099178712
172	0.1096699515
173	0.1094450212
174	0.1092413003
175	0.1088691148
176	0.1086523026
177	0.1083923259
178	0.1081160984
179	0.1078430346
180	0.1074881559
181	0.1071865782
182	0.1069850372
183	0.1067466108
184	0.1065480423
185	0.1061552352
186	0.1059212521
187	0.1057169908
188	0.1055321849
189	0.1052254892
190	0.1048484456
191	0.1046422166
192	0.1043398781
193	0.1040517809
194	0.1037832918
195	0.1035137686
196	0.1032875835
197	0.103078159
198	0.1028094696
199	0.1024274383
200	0.1021868958
201	0.102013386
202	0.1017791814
203	0.101546793
204	0.10130755
205	0.1011475417
206	0.1009664855
207	0.1007476972
208	0.1005499232
209	0.100370344
210	0.1001277771
211	0.09994124664
212	0.09980397245
213	0.09959412001
214	0.09941931465
215	0.09928024698
216	0.09892348145
217	0.09874570895
218	0.09852375407
219	0.09825122017
220	0.09809948268
221	0.09792500973
222	0.09777952957
223	0.09756462497
224	0.09739701528
225	0.09724038344
226	0.09708537987
227	0.09687632486
228	0.09666723011
229	0.09638114562
230	0.09622649597
231	0.09605560642
232	0.09587670621
233	0.0957226095
234	0.0955365801
235	0.09534323577
236	0.09519037318
237	0.09495531249
238	0.09470792048
239	0.09452215389
240	0.09435252613
241	0.09421068615
242	0.09405733079
243	0.09390497308
244	0.09378315169
245	0.0936275506
246	0.09349277079
247	0.09323312487
248	0.09308499548
249	0.09289990512
250	0.09268714127
251	0.09253015488
252	0.09237908421
253	0.09224727288
254	0.09202307724
255	0.09189197135
256	0.09179252422
257	0.09158380322
258	0.091380749
259	0.09128686008
260	0.09113290176
261	0.09086144724
262	0.09061616968
263	0.09051408442
264	0.09028262633
265	0.09013492889
266	0.09000306242
267	0.08983717841
268	0.08972263025
269	0.0895880469
270	0.08946721251
271	0.08931996246
272	0.08915259934
273	0.0889605866
274	0.0887691154
275	0.08858181579
276	0.0885031543
277	0.08836746265
278	0.08826276691
279	0.08816307084
280	0.08805488764
281	0.08795453553
282	0.08778342741
283	0.08765926101
284	0.08752754593
285	0.08741231561
286	0.08722118536
287	0.08709358603
288	0.08697855981
289	0.08679779795
290	0.08667461349
291	0.08653250926
292	0.08631256079
293	0.08610610685
294	0.0859699609
295	0.08587385695
296	0.08576549056
297	0.08558247232
298	0.08547027732
299	0.08529064809
300	0.08517571875
301	0.08503320921
302	0.08493021109
303	0.08477678055
304	0.08462783679
305	0.08451668832
306	0.0842796264
307	0.08413735248
308	0.08399712229
309	0.08383111653
310	0.08376449516
311	0.08364963916
312	0.08355762478
313	0.0834402725
314	0.08318716387
315	0.08308182653
316	0.08299056787
317	0.08286428466
318	0.08277746975
319	0.0826454206
320	0.08252018422
321	0.08242947567
322	0.08224157469
323	0.08218607785
324	0.08206448028
325	0.08189921366
326	0.08178395777
327	0.08169592912
328	0.08160238596
329	0.08148087878
330	0.0813741706
331	0.08130952546
332	0.08120411747
333	0.08111868585
334	0.08104774566
335	0.08085874535
336	0.0807814169
337	0.08058071671
338	0.08043400188
339	0.08028362455
340	0.08013826048
341	0.0800184491
342	0.07991172307
343	0.07981725674
344	0.07973002785
345	0.07967077893
346	0.07958117136
347	0.07948241859
348	0.07937557152
349	0.07928203494
350	0.07913668273
351	0.07903012156
352	0.07892635282
353	0.07885300653
354	0.07875697372
355	0.07868224119
356	0.07858232345
357	0.07848453841
358	0.07841185385
359	0.07829817583
360	0.07809183177
361	0.0779836776
362	0.07788738482
363	0.07774505941
364	0.07762606144
365	0.07750779474
366	0.07744000729
367	0.07737763642
368	0.0773370683
369	0.07722791294
370	0.07712672737
371	0.07702943892
372	0.07683363146
373	0.07674876964
374	0.0766707289
375	0.07659161668
376	0.07647341363
377	0.07635649738
378	0.07623511483
379	0.07612294561
380	0.07600800299
381	0.07587747926
382	0.07577075644
383	0.07570753227
384	0.0755627732
385	0.07550934692
386	0.07540565248
387	0.07518143671
388	0.07507215015
389	0.07497343846
390	0.07489181711
391	0.07478009962
392	0.07467766516
393	0.07453202455
394	0.07440263263
395	0.07427200202
396	0.07418600782
397	0.07409359107
398	0.07403440387
399	0.07387960299
400	0.07376009216
401	0.07367685666
402	0.07360724148
403	0.07351733321
404	0.07341097742
405	0.07329204095
406	0.07318000496
407	0.07307299953
408	0.07297453903
409	0.07282202093
410	0.07275211278
411	0.07264944847
412	0.07256367628
413	0.07247399809
414	0.072387968
415	0.07230744648
416	0.0721013445
417	0.07195490158
418	0.07185296907
419	0.07174738173
420	0.07162965298
421	0.07153894627
422	0.07134018441
423	0.07121033253
424	0.07116000966
425	0.07103677693
426	0.07090292938
427	0.07081999041
428	0.07074658307
429	0.07062699008
430	0.07051421772
431	0.0704556016
432	0.07037402011
433	0.07031635415
434	0.07021970854
435	0.07015410334
436	0.07009816202
437	0.07003490442
438	0.06994710762
439	0.06983249208
440	0.06974668886
441	0.0696119372
442	0.06955853397
443	0.0694730132
444	0.06935775665
445	0.06926188829
446	0.06916972
447	0.06912020796
448	0.06905380576
449	0.06896465081
450	0.06887695417
451	0.06872857657
452	0.06864972532
453	0.0685119031
454	0.06840742499
455	0.0683030074
456	0.06819834977
457	0.06812952481
458	0.06801809729
459	0.06794108974
460	0.06785210111
461	0.06775644925
462	0.0676631338
463	0.06761851948
464	0.06756223585
465	0.06746959209
466	0.06742830942
467	0.06730091771
468	0.06724545861
469	0.06716449944
470	0.06708258799
471	0.06701015606
472	0.06692189964
473	0.0668708385
474	0.0668064754
475	0.06673703917
476	0.06663478723
477	0.06658061825
478	0.06651049546
479	0.06645772885
480	0.06639825536
481	0.06634624395
482	0.06628450935
483	0.06623774496
484	0.06616798754
485	0.06608909404
486	0.06605097208
487	0.06598485831
488	0.06588891232
489	0.06581006475
490	0.06575589144
491	0.06571041545
492	0.0656198098
493	0.06554424676
494	0.06547648272
495	0.06540444451
496	0.06527968086
497	0.06521809168
498	0.06514530315
499	0.06507893137
500	0.06503952155
501	0.06499343327
502	0.06495079006
503	0.0649180314
504	0.06485959866
505	0.06477164644
506	0.0647363504
507	0.06465293203
508	0.06461766511
509	0.06454612146
510	0.06450323838
511	0.06444834686
512	0.06437393062
513	0.06430319479
514	0.06422464613
515	0.06414100754
516	0.06408100053
517	0.06403004426
518	0.06399430973
519	0.06388605593
520	0.06380814018
521	0.06361110843
522	0.06350961282
523	0.06342955673
524	0.06336359516
525	0.06328601563
526	0.06323897724
527	0.06318313083
528	0.0630733866
529	0.06304534341
530	0.06299134392
531	0.06293019
532	0.06281701872
533	0.0627146946
534	0.06260948355
535	0.06256619303
536	0.0625343608
537	0.0624080574
538	0.06236843546
539	0.06230783657
540	0.06220012383
541	0.06214038601
542	0.06208834376
543	0.06203228904
544	0.06196745803
545	0.06191426324
546	0.06181529477
547	0.0617858104
548	0.06168537489
549	0.06163448037
550	0.06158795513
551	0.06154905672
552	0.06149058782
553	0.06145449452
554	0.06138391894
555	0.06128696568
556	0.06119067195
557	0.06114863289
558	0.06105685118
559	0.06099762487
560	0.06095809391
561	0.06087456616
562	0.06084522323
563	0.06071203079
564	0.06066115578
565	0.06059594337
566	0.06046936702
567	0.06037687769
568	0.06029116048
569	0.06023142958
570	0.06017583695
571	0.06014772937
572	0.06008575187
573	0.05996600826
574	0.0599274391
575	0.05984126866
576	0.05980469915
577	0.05971416656
578	0.05967663745
579	0.0595856086
580	0.05953252636
581	0.05949938866
582	0.05947669088
583	0.05941337965
584	0.0593915464
585	0.05935674522
586	0.05922207879
587	0.05917287441
588	0.0591333997
589	0.05904329367
590	0.05897496717
591	0.05891439351
592	0.05886793499
593	0.05881982375
594	0.05878966561
595	0.05870453333
596	0.05868048194
597	0.05862842132
598	0.05858127607
599	0.05852149501
600	0.05845781543
601	0.05840031924
602	0.05834447026
603	0.05828768191
604	0.05822987751
605	0.0581799855
606	0.05812324132
607	0.05806863303
608	0.05801813043
609	0.05797534731
610	0.05792093148
611	0.05789852822
612	0.05784497911
613	0.05776509347
614	0.05771381146
615	0.05765490034
616	0.05763519072
617	0.05758430342
618	0.05747598743
619	0.05739819876
620	0.05736269172
621	0.05734392953
622	0.05729252304
623	0.05724531049
624	0.0572174454
625	0.05716723242
626	0.05714928264
627	0.05709976405
628	0.05705872777
629	0.05701977019
630	0.05696430125
631	0.05686155942
632	0.05680825533
633	0.05678407998
634	0.05675477751
635	0.05671804215
636	0.05659253623
637	0.05652456805
638	0.05648031445
639	0.05644525459
640	0.05638047584
641	0.05632977187
642	0.05628789028
643	0.05624524721
644	0.05620736549
645	0.05615256285
646	0.05607689122
647	0.05604895753
648	0.05598765159
649	0.05594488277
650	0.05588694305
651	0.05583905478
652	0.05577388803
653	0.05571221175
654	0.05568116468
655	0.05564050322
656	0.05559363127
657	0.05550077567
658	0.0554839286
659	0.05543650333
660	0.05540335083
661	0.05528815646
662	0.05523123235
663	0.05520115229
664	0.05513968141
665	0.05512329573
666	0.05508673875
667	0.0550551415
668	0.05500890688
669	0.05497713346
670	0.05493264475
671	0.05488333772
672	0.05484707776
673	0.05481777027
674	0.05478972696
675	0.05473455467
676	0.05466126161
677	0.05462332378
678	0.05453826521
679	0.05448060393
680	0.05445910298
681	0.05443156697
682	0.05440798191
683	0.0543783146
684	0.05433659474
685	0.05423397418
686	0.05421526271
687	0.05416024411
688	0.05413055884
689	0.05407773539
690	0.05404444786
691	0.05400795658
692	0.05397917193
693	0.05393651304
694	0.05389574144
695	0.05381518376
696	0.05380012874
697	0.0537401275
698	0.05370402646
699	0.05367953299
700	0.05364108892
701	0.05362657115
702	0.05358841145
703	0.05356015926
704	0.05351706278
705	0.05348268156
706	0.05343271059
707	0.05339364486
708	0.05337182761
709	0.05333555341
710	0.05329386077
711	0.05319191712
712	0.05316486123
713	0.05314137067
714	0.05310883375
715	0.05307046576
716	0.05303350372
717	0.05297844447
718	0.05294306952
719	0.05290653545
720	0.05283959098
721	0.05281734684
722	0.05278584968
723	0.05269002481
724	0.05263072725
725	0.05256216976
726	0.05254904912
727	0.05250106465
728	0.05248142967
729	0.05245199631
730	0.0524201083
731	0.05239029537
732	0.05235598121
733	0.05228176228
734	0.05225236915
735	0.05219871997
736	0.05213555608
737	0.05210718573
738	0.05208030232
739	0.05203717127
740	0.05198626742
741	0.05195774798
742	0.0519324359
743	0.05189333737
744	0.05184447596
745	0.05181839216
746	0.05177873286
747	0.05175974931
748	0.05171020963
749	0.05169746374
750	0.05166303083
751	0.05160541618
752	0.05156594961
753	0.05149588044
754	0.0514722691
755	0.05143215227
756	0.0513949101
757	0.05135452739
758	0.05132899357
759	0.0513000195
760	0.05126249288
761	0.0512418569
762	0.05120842546
763	0.05115493019
764	0.0511260036
765	0.05106339395
766	0.05101976402
767	0.05100478059
768	0.050960916
769	0.0509166934
770	0.05088110776
771	0.05085069254
772	0.05078427124
773	0.05074241819
774	0.05068462247
775	0.05066503924
776	0.05059077932
777	0.05056394438
778	0.05050579881
779	0.05046456984
780	0.05045292985
781	0.05040788791
782	0.05039677645
783	0.05036455475
784	0.05031886776
785	0.05029622963
786	0.05025336231
787	0.05021199521
788	0.05019026409
789	0.05017242417
790	0.05013944706
791	0.05011132062
792	0.05008868243
793	0.05007789846
794	0.05003878857
795	0.05000941923
796	0.04997490703
797	0.04995310275
798	0.04991353805
799	0.04985912667
800	0.04980405912
801	0.04977445346
802	0.04973376318
803	0.04967289023
804	0.0496513151
805	0.04961161742
806	0.04957030652
807	0.04951829073
808	0.04948948763
809	0.04947918952
810	0.04944552893
811	0.04941763146
812	0.04936564896
813	0.04934476678
814	0.04930770545
815	0.04926931933
816	0.0492302572
817	0.04920812165
818	0.0491832535
819	0.04913792115
820	0.04910035844
821	0.04907158948
822	0.04904206356
823	0.04902251941
824	0.04898808492
825	0.04896570432
826	0.04891575543
827	0.04887297198
828	0.04883046634
829	0.04878053955
830	0.04876398213
831	0.0487272802
832	0.04867758838
833	0.04863924358
834	0.04858803272
835	0.04857041453
836	0.04854661517
837	0.04851502221
838	0.04849172164
839	0.04847266092
840	0.04840688548
841	0.04839222948
842	0.04837015474
843	0.04833692769
844	0.04830732024
845	0.04827771757
846	0.04823972202
847	0.04819391875
848	0.04814072157
849	0.04811233268
850	0.04806750013
851	0.04805165429
852	0.04800448209
853	0.0479666015
854	0.04788016905
855	0.04784747621
856	0.04782491311
857	0.04780411755
858	0.04777074939
859	0.04775511078
860	0.04773071986
861	0.04770789065
862	0.04768962969
863	0.04768018439
864	0.04764019915
865	0.04760398985
866	0.04759492397
867	0.04756772274
868	0.04752256101
869	0.04750473405
870	0.04748598692
871	0.04747729107
872	0.04744690484
873	0.04743534647
874	0.04739690199
875	0.04737155433
876	0.04732086836
877	0.04728828607
878	0.04725443993
879	0.04722649187
880	0.0471919667
881	0.04716905903
882	0.04715054318
883	0.04709016485
884	0.04705949233
885	0.04703377186
886	0.04699998489
887	0.04697301021
888	0.04689181505
889	0.04684354888
890	0.04680830423
891	0.04678227321
892	0.04676782941
893	0.04672813376
894	0.04669847111
895	0.04666788748
896	0.04665077496
897	0.04664260452
898	0.04659373406
899	0.04657730428
900	0.04654836332
901	0.04647125028
902	0.04643461003
903	0.04639693477
904	0.04632338927
905	0.04631032018
906	0.04628402471
907	0.04626599466
908	0.04623133714
909	0.0461965959
910	0.04616460924
911	0.046140974
912	0.04607855372
913	0.04604741786
914	0.04603232241
915	0.04598777903
916	0.04594665873
917	0.04592497153
918	0.04589465112
919	0.0458707746
920	0.04584745977
921	0.04581896173
922	0.0457599763
923	0.04574271955
924	0.04570681999
925	0.04566134973
926	0.04562301988
927	0.04559135673
928	0.04555263288
929	0.04552093966
930	0.0454938654
931	0.04540520191
932	0.04535989549
933	0.04534354339
934	0.04531618304
935	0.04530857264
936	0.04525823408
937	0.04517454051
938	0.04514154082
939	0.04511216138
940	0.04507902165
941	0.04505773071
942	0.04504213607
943	0.04501050175
944	0.04499713852
945	0.04495735336
946	0.04490212378
947	0.04487413811
948	0.04484954825
949	0.04482690281
950	0.04481382417
951	0.04479322453
952	0.04477186992
953	0.04474194179
954	0.04470734021
955	0.04467925469
956	0.04465443756
957	0.04463058971
958	0.044551985
959	0.04452210805
960	0.04450276076
961	0.04448330104
962	0.04444951222
963	0.04443094768
964	0.04440283621
965	0.04437330309
966	0.04435334068
967	0.04430121701
968	0.04428699431
969	0.04423558087
970	0.04420212303
971	0.0441728876
972	0.04415276618
973	0.04414108373
974	0.04407844223
975	0.04404991995
976	0.04400131279
977	0.04398227964
978	0.04394638462
979	0.04393213174
980	0.04391287804
981	0.0438869216
982	0.0438135291
983	0.04378562942
984	0.04375578079
985	0.04371337657
986	0.04368046802
987	0.04362278795
988	0.04359361594
